الصنعة   . شغل ـ اصبهان . زجل				
0	يَا صُورَةْ قَمَرْ فِي البَشَرْ	لا تَهْجُرْ مُحِبَّكْ		
0	يَا سُلْطَانْ جَمِيعِ الصِّغَارْ	آشْ يَطْفِي لَهِيبَكْ		
0	تَسْحَرْنِي بِذُوكَ الشِّفَارْ	المَوْلَى حَسِيبَكْ		
				
0	اعْلاشْ يَا كَحِيلَ العُيُونْ	تَسْحَرْنِي بِذُوكَ الجُفُونْ		
0	اللِّي قَدَّرَ اللَّهْ يَكُونْ	آشْنْهُو احْتِيَالِي		
				
الصنعة  . اصبهان . زجل				
0	أَمَا قَدْ خَفِيتْ فِي الهَوَى	وَاليَومْ قَدْ ظَهَرْ مَا خَفِيتْ		
0	قُلَيْبِي أُحِسُّ انْكَوَى	وَانَا مِنْ عُقَيْلِي دُهِيتْ		
0	انْصِيحْ مِنْ لَهِيبِ الجَوَى	فَنِيتْ يَا مُقَابِلْ فَنِيتْ		
				
0	مَا لِي فِي المَحَبَّة اخْتِيَارْ  	وَلا مِنْ عَذُولِي أَمَانْ		
0	اُنْظُرْ كِيفْ كُسِيتْ الاِصْفِرَارْ	وَلَيْسَ الخَبَرْ كَالعِيَانْ		
				
الصنعة  . شغل ـ اصبهان . قصيدة. كامل				
0	خَطِّطْ بِدَمْعِكَ فِي الخُدُودِ سُطُورًا	تَمْحُو بِهَا طِرْسًا غَدَا مَسْطُورا		
0	وَاقْرَعْ بِكَفِّ الذُّلِّ أَبْوَابَ الرَّجَا	لِتَكُونَ عَبْدًا لِلْإِلَهِ شَكُورا		
				
الصنعة  . شغل ـ زوركند . زجل				
0	يَا مَنْ نَقَضْ عَهْدِي	وَخَانَ المَوَدَّه		
0	أَسْرَفْتَ فِي البُعْدِ	وَهَجْرَكْ تَعَدَّى		
0	يَا غَايَةَ القَصْدِ	عُبَيْدَكْ تَرَدَّى		
				
0	تَبَدَّلَتْ طِبَاعُكْ	وَانَا عَلَى العَهْدِ بَاقِي		
0	تَهْجُرْ مَا عَلَيَّا	آشْ عَلَيكْ بِهَجْرِي		
				
الصنعة  . اصبهان . زجل				
0	وَرْدَاتْ عَلَى خَدُّه	طِرَازُهَا نِسْرِينْ		
0	بِهَا انْكَمَلْ سَعْدُه	الزَّيْنْ وَثَمَّ الزَّينْ		
0	وَسُورَةُ الحَمْدُ	تُنْجِيهْ مِنَ الأَعْيَانْ		
				
0	زَانُه الإِلَهْ  	وَاسْكَنْ صَمِيمْ صَدْرِي		
0	إِذَا يَغِيبْ عَنِّي	يُغْمَى عَلَى بَصْرِي		
				
الصنعة  . اصبهان . زجل				
0	كَتَمْتُ المَحَبَّة سِنِينْ	وَاللَّهِ مَا فَادْنِي اكْتِتَامْ		
0	أَعْطَيْتُ قُلَيْبِي رَهِينْ	مَلَكْتَهْ بِطُولِ الدَّوَامْ		
0	وَكُنْتَ  حَلَفْتَ يَمِينْ	أَنَّك مَا تَخُونُ الذِّمَامْ		
				
0	زَوَّجْنَا الهَنَا وَالسُّرُورْ  	كَيْ تَعْلَمْ جَمِيعُ الوَرَى		
0	تَحْدُثْ بَعْدَ ذَاكَ أُمُورْ	لا تَسْأَلْ عَلَى مَا جَرَى		
				
الصنعة  . اصبهان . زجل				
0	يَا قَلْبِي المُعَنَّى	كَمْ تَذُوبْ وَتَفْنَى	بِرِقَّة وَمَعْنَى	وَالدَّلالْ
0	كَمْ دُهُورْ قَطَعْنَا	بِأُنْسٍ وَمَغْنَى	وَالرَّقِيبُ عَنَّا	فِي اعْتِزَالْ
0	بِالوِصَالِ طِبْنَا	لَيَالِي وَقَتنَا	اِشْرَبْ وَتَهَنَّى	يَا غَزَالْ
				
0	وَلَكِنَّ ذَاكَ مَنَامْ	مَا نَعْشَقْ سِوَاكُمْ	وَالسَّلامْ وَالسَّلامْ	
				
الصنعة  . اصبهان . زجل				
0	مَا بَيْن مَبْسَمْ ثَغْرُه أَحْلَى	مِنَ العَتِيقْ وِرْدُه		
0	بُسْتَان خَدُّه زَهْرُه يُجْلَى	جَنَيْتُ مِنْ وَرْدُه		
				
الصنعة  . زوركند . زجل				
0	يَا حِبِّي مَهْ أَمَا تَرَى	مَا احْلَى اللَّيَالِي	لَيَالِي الوِصَالِ	
0	اِرْحَمْ خُضُوعِي	وَمَا قَدْ جَرَى لِي	بِسَهْرِ اللَّيَالِي	
0	مِنْ نَارِ الأَشْوَاقْ			
0	عَالجِوا العُشَّاقْ			
0	اِرْحَمُوا المُشْتَاقْ			
				
0	اِرْحَمُوا مَنْ ذَاقَ الهَوَى	وَحَالُهْ كَحَالِي	بِسَهْرِ اللَّيَالِي	